algo,k,frac,m,seed,center_idx,R,G,B
full,64,,,,9,252.92436974789908,253.6848739495799,249.0042016806724
full,64,,,,10,184.38023255813957,85.85581395348841,72.78139534883722
full,64,,,,11,148.26721629485942,129.1214839961202,114.35596508244421
full,64,,,,12,105.69915254237287,99.26466753585397,94.16525423728814
full,64,,,,13,182.2318264327077,149.13734981415985,118.47471691589661
full,64,,,,14,104.30141588672947,58.304535637146614,57.89224862011014
full,64,,,,15,244.49191246431948,61.329210275927814,32.352045670789686
full,64,,,,16,190.96880776340052,132.4678835489857,91.2691774491683
full,64,,,,17,139.92897534494455,120.47636281384301,105.76114001357156
full,64,,,,18,174.8772087451335,110.92422881102121,74.2776280323451
full,64,,,,19,87.63446006580898,82.54561770864498,79.59168411606342
full,64,,,,20,162.27127127127127,85.06081081080967,61.97972972972936
full,64,,,,21,189.73217361350288,119.44109541853122,75.85738890802601
full,64,,,,22,25.615819209039472,28.14814814814828,34.453232893910844
full,64,,,,23,181.70342843442833,83.05969791416874,57.16470870294859
full,64,,,,24,84.6541586073496,53.31373307543668,55.22088974854874
full,64,,,,25,250.9411764705883,215.6470588235294,67.52941176470588
full,64,,,,26,51.028307022318955,49.40283070223184,51.475231355470875
full,64,,,,27,133.82079047103412,113.40308608554413,98.82918245804007
full,64,,,,28,157.47561451424113,137.93640265314093,122.68357393679284
full,64,,,,29,202.12217860647684,104.55299313052011,63.357703631011
full,64,,,,30,165.01225045372047,133.61932849364794,112.25998185117965
full,64,,,,31,2.4640477025610608,2.9151175026293146,3.4921080322694706
full,64,,,,32,209.85501489572988,66.31281032770613,55.321747765640524
full,64,,,,33,156.0174612517167,125.83912105159895,105.56543064547772
full,64,,,,34,227.6379310344827,116.4274047186933,68.9818511796733
full,64,,,,35,168.79091688089133,99.73264781491012,66.08854612967706
full,64,,,,36,248.14561234329796,85.54773384763745,26.807135969141747
full,64,,,,37,187.28136928949596,137.34946435167893,97.5666789804207
full,64,,,,38,117.75755369494001,110.23917000364034,103.68256279577722
full,64,,,,39,181.11219710853308,153.84585624109283,124.35400122174352
full,64,,,,40,129.2709677419355,54.311290322581705,51.75322580645201
full,64,,,,41,122.86893799877237,105.15684468999386,92.82965009208104
full,64,,,,42,98.45966121159914,90.93597473442436,85.82830892908413
full,64,,,,43,208.4485981308411,115.91054739652873,85.27236315086782
full,64,,,,44,207.13958333333323,84.07986111111124,55.46180555555549
full,64,,,,45,178.2061135371179,62.93013100436697,55.154585152838415
full,64,,,,46,176.97267404033843,121.47104749512042,93.68314899154194
full,64,,,,47,105.83333333333334,83.53047263681593,72.99004975124379
full,64,,,,48,137.8550540368722,69.56325492689157,60.6300063572791
full,64,,,,49,143.8421273031826,109.20896147403685,89.03810720268007
full,64,,,,50,173.1633678919259,128.37354696826884,102.93056864593152
full,64,,,,51,188.2323270204386,108.84980311269449,67.84117757359815
full,64,,,,52,73.11234013135163,67.48219840995519,65.57449014863468
full,64,,,,53,245.9435975609756,88.02134146341476,44.11051829268281
full,64,,,,54,239.13156002875627,65.22717469446454,50.10136592379582
full,64,,,,55,188.95204769310465,93.67236910316188,59.964230171072884
full,64,,,,56,110.10978593272179,50.833333333334,50.60091743119243
full,64,,,,57,250.14545454545458,229.98181818181817,163.61818181818182
full,64,,,,58,62.933163048105754,58.92848020434244,59.39591315453383
full,64,,,,59,131.090099009901,122.19257425742575,113.98762376237623
full,64,,,,60,185.8850541928124,141.69438106103718,103.98773531089556
full,64,,,,61,164.44760357432983,78.14161927971814,55.86677497969127
full,64,,,,62,181.15424570912398,118.00835591689246,84.10456187895213
