algo,k,frac,m,seed,r1,r2,r3
random,4,0.25,185566,1,1.0058062521828284,1.0057182799128697,1.0000634830806825
random,4,0.25,185566,2,1.0042571607347648,1.0042210237847211,1.0000215117065259
random,4,0.25,185566,3,0.9957766141573506,0.9956778574456215,1.000049189529403
random,4,0.25,185566,4,0.9941546120809707,0.9940611177401079,1.0000470164739095
lightweight,4,0.5,371132,0,1.0001230101077792,1.0000658317544273,1.0000381302449004
lightweight,4,0.5,371132,1,1.0007032624066405,1.000687212803554,1.0000030091656056
lightweight,4,0.5,371132,2,0.9986721955839144,0.9986029443027093,1.0000381641075724
lightweight,4,0.5,371132,3,1.0011317301974447,1.0011034637682643,1.000017403986727
lightweight,4,0.5,371132,4,1.0004376368987307,1.0003774770190783,1.0000341497710203
random,4,0.5,371132,0,0.9998528495207286,0.9998244738357801,1.000013331765612
random,4,0.5,371132,1,1.0011847361165294,1.001150692828937,1.0000171504008812
random,4,0.5,371132,2,1.0016055912818835,1.001602697182401,1.0000029496241976
random,4,0.5,371132,3,0.995726734680765,0.9956861158828849,1.000020425000066
random,4,0.5,371132,4,0.9998138701641432,0.999795041757762,1.0000080025330562
lightweight,8,0.0025,1856,0,1.0198722276905494,0.9939618445319754,1.0167128320818928
lightweight,8,0.0025,1856,1,0.9692814627388743,0.9570950130761415,1.0082639994680351
lightweight,8,0.0025,1856,2,1.017687901040897,1.0029120181153686,1.007311740958175
lightweight,8,0.0025,1856,3,1.0335192113162315,0.9812863494739436,1.037679370205038
lightweight,8,0.0025,1856,4,0.9894369723721338,0.9639753511186562,1.0137152566681933
random,8,0.0025,1856,0,1.027694601254068,0.9893391473004053,1.0174371750130002
random,8,0.0025,1856,1,1.005952796532736,0.9957086274439492,1.0051424746485045
random,8,0.0025,1856,2,1.0120201950960264,0.97820589567883,1.016833128848301
random,8,0.0025,1856,3,0.9759628230002776,0.9468734070220134,1.019470840854779
random,8,0.0025,1856,4,1.0741838126296486,1.0255832476762423,1.0215830112503683
lightweight,8,0.005,3711,0,0.9992035501764738,0.9931184967763814,1.003258051345577
lightweight,8,0.005,3711,1,0.9760087458819249,0.9632008640043325,1.01040946472783
lightweight,8,0.005,3711,2,1.022276977736758,1.015040503069121,1.0050030134021177
lightweight,8,0.005,3711,3,1.028352041071166,1.0240858513164046,1.0026517022471915
lightweight,8,0.005,3711,4,1.0014795704693216,0.9930203546137605,1.0045477670050298
random,8,0.005,3711,0,1.0089856956283383,0.999415535139016,1.0040853590424466
random,8,0.005,3711,1,1.025625974978075,1.0134673660012885,1.0075689200562912
random,8,0.005,3711,2,0.9721860243039773,0.9661095309500852,1.0027463533085017
random,8,0.005,3711,3,0.9876967032726922,0.9641959914752513,1.0113973097405238
